MapDate,StateAbbreviation,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20170314,TX,65.12,34.88,4.52,0.93,0.00,0.00,2017-03-14,2017-03-20,1
20170307,TX,70.92,29.08,4.65,0.93,0.00,0.00,2017-03-07,2017-03-13,1
20170228,TX,75.50,24.50,3.93,1.01,0.00,0.00,2017-02-28,2017-03-06,1
20170221,TX,91.57,8.43,2.07,0.82,0.00,0.00,2017-02-21,2017-02-27,1
20170214,TX,88.14,11.86,3.69,1.26,0.53,0.00,2017-02-14,2017-02-20,1
20170207,TX,90.56,9.44,3.40,1.22,0.19,0.00,2017-02-07,2017-02-13,1
20170131,TX,92.35,7.65,3.40,1.08,0.01,0.00,2017-01-31,2017-02-06,1
20170124,TX,92.24,7.76,3.19,1.08,0.01,0.00,2017-01-24,2017-01-30,1
20170117,TX,82.78,17.22,4.01,0.94,0.15,0.00,2017-01-17,2017-01-23,1
20170110,TX,74.87,25.13,6.04,0.88,0.14,0.00,2017-01-10,2017-01-16,1
20170103,TX,81.50,18.50,6.29,1.97,0.04,0.00,2017-01-03,2017-01-09,1
20161227,TX,75.85,24.15,6.97,1.77,0.04,0.00,2016-12-27,2017-01-02,1
20171226,UT,9.73,90.27,61.37,16.67,0.00,0.00,2017-12-26,2018-01-01,1
20171219,UT,9.73,90.27,61.37,16.67,0.00,0.00,2017-12-19,2017-12-25,1
20171212,UT,15.33,84.67,61.37,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,UT,15.33,84.67,53.40,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,UT,15.33,84.67,52.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,UT,18.84,81.16,17.69,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,UT,25.89,74.11,12.48,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,UT,30.31,69.69,12.48,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,UT,36.07,63.93,12.48,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,UT,43.53,56.47,6.97,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,UT,48.76,51.24,6.98,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,UT,50.09,49.91,6.98,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,UT,50.04,49.96,6.93,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,UT,50.04,49.96,7.82,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,UT,35.52,64.48,7.82,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,UT,35.58,64.42,7.82,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,UT,35.58,64.42,7.82,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,UT,66.74,33.26,6.40,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,UT,66.74,33.26,6.40,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,UT,69.82,30.18,6.05,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,UT,56.13,43.87,6.05,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,UT,56.09,43.91,6.05,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,UT,39.37,60.63,6.05,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,UT,46.26,53.74,6.05,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,UT,53.19,46.81,6.05,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,UT,61.18,38.82,3.61,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,UT,69.97,30.03,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,UT,69.97,30.03,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,UT,77.43,22.57,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,UT,77.43,22.57,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,UT,83.28,16.72,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,UT,83.28,16.72,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,UT,83.11,16.89,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,UT,87.23,12.77,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,UT,87.23,12.77,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,UT,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,UT,86.80,13.20,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,UT,86.80,13.20,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,UT,86.80,13.20,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,UT,86.80,13.20,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,UT,86.80,13.20,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,UT,64.24,35.76,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,UT,61.84,38.16,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,UT,54.91,45.09,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,UT,54.91,45.09,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,UT,48.15,51.85,13.25,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,UT,35.81,64.19,13.25,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,VA,2.60,97.40,42.86,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,VA,4.56,95.44,18.04,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,VA,5.39,94.61,16.46,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,VA,6.60,93.40,16.46,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,VA,55.88,44.12,3.94,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,VA,66.17,33.83,3.76,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,VA,66.17,33.83,3.76,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,VA,66.17,33.83,3.76,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,VA,58.54,41.46,3.75,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,VA,36.63,63.37,4.35,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,VA,22.84,77.16,4.35,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,VA,35.09,64.91,4.35,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,VA,57.65,42.35,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,VA,81.93,18.07,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,VA,94.88,5.12,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,VA,96.65,3.35,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,VA,96.65,3.35,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,VA,80.30,19.70,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,VA,77.55,22.45,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,VA,77.68,22.32,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,VA,70.83,29.17,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,VA,70.82,29.18,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,VA,67.64,32.36,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,VA,92.59,7.41,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,VA,98.92,1.08,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,VA,92.30,7.70,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,VA,99.12,0.88,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,VA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,VA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,VA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,VA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,VA,96.41,3.59,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,VA,96.41,3.59,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,VA,84.03,15.97,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,VA,67.91,32.09,15.88,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,VA,53.57,46.43,15.88,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,VA,38.92,61.08,40.63,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,VA,38.92,61.08,40.63,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,VA,38.92,61.08,40.63,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,VA,38.97,61.03,40.95,2.20,0.00,0.00,2017-03-28,2017-04-03,1
20170321,VA,41.46,58.54,40.95,2.20,0.00,0.00,2017-03-21,2017-03-27,1
20170314,VA,39.95,60.05,36.37,4.97,0.00,0.00,2017-03-14,2017-03-20,1
20170307,VA,19.46,80.54,17.12,2.88,0.00,0.00,2017-03-07,2017-03-13,1
20170228,VA,19.46,80.54,17.12,2.88,0.00,0.00,2017-02-28,2017-03-06,1
20170221,VA,43.77,56.23,12.46,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,VA,44.32,55.68,9.50,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,VA,69.97,30.03,0.49,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,VA,69.97,30.03,0.49,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,VA,69.97,30.03,0.49,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,VA,29.15,70.85,11.19,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,VA,29.15,70.85,15.39,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,VA,29.15,70.85,15.39,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,VA,23.86,76.14,19.33,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,VT,87.43,12.57,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,VT,74.16,25.84,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,VT,74.16,25.84,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,VT,74.16,25.84,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,VT,82.27,17.73,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,VT,82.27,17.73,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,VT,82.27,17.73,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,VT,82.27,17.73,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,VT,82.27,17.73,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,VT,10.57,89.43,19.54,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,VT,20.70,79.30,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,VT,20.70,79.30,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,VT,20.70,79.30,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,VT,86.14,13.86,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,VT,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,VT,98.55,1.45,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,VT,92.49,7.51,1.43,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,VT,83.07,16.93,7.59,1.42,0.00,0.00,2017-04-18,2017-04-24,1
20170411,VT,83.07,16.93,7.59,1.42,0.00,0.00,2017-04-11,2017-04-17,1
20170404,VT,60.57,39.43,10.34,1.42,0.00,0.00,2017-04-04,2017-04-10,1
20170328,VT,51.41,48.59,11.14,1.42,0.00,0.00,2017-03-28,2017-04-03,1
20170321,VT,46.25,53.75,11.14,1.42,0.00,0.00,2017-03-21,2017-03-27,1
20170314,VT,27.28,72.72,14.32,2.58,0.00,0.00,2017-03-14,2017-03-20,1
20170307,VT,27.30,72.70,14.32,2.58,0.00,0.00,2017-03-07,2017-03-13,1
20170228,VT,27.30,72.70,14.32,2.58,0.00,0.00,2017-02-28,2017-03-06,1
20170221,VT,27.30,72.70,55.23,2.58,0.00,0.00,2017-02-21,2017-02-27,1
20170214,VT,27.30,72.70,55.23,2.58,0.00,0.00,2017-02-14,2017-02-20,1
20170207,VT,3.71,96.29,65.19,2.58,0.00,0.00,2017-02-07,2017-02-13,1
20170131,VT,3.71,96.29,65.19,2.58,0.00,0.00,2017-01-31,2017-02-06,1
20170124,VT,3.71,96.29,64.92,2.58,0.00,0.00,2017-01-24,2017-01-30,1
20170117,VT,3.71,96.29,64.92,2.58,0.00,0.00,2017-01-17,2017-01-23,1
20170110,VT,3.71,96.29,64.92,2.58,0.00,0.00,2017-01-10,2017-01-16,1
20170103,VT,3.71,96.29,64.92,2.58,0.00,0.00,2017-01-03,2017-01-09,1
20161227,VT,3.71,96.29,64.92,2.58,0.00,0.00,2016-12-27,2017-01-02,1
20171226,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,WA,78.99,21.01,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,WA,57.82,42.18,7.22,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,WA,16.90,83.10,14.80,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,WA,16.90,83.10,14.80,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,WA,5.01,94.99,56.46,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,WA,4.97,95.03,63.66,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,WA,4.97,95.03,63.66,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,WA,4.97,95.03,63.66,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,WA,0.00,100.00,63.87,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,WA,0.00,100.00,77.98,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,WA,0.00,100.00,55.56,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,WA,0.00,100.00,1.86,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,WA,14.75,85.25,1.86,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,WA,14.75,85.25,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,WA,14.75,85.25,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,WA,51.88,48.12,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,WA,81.88,18.12,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,WA,90.41,9.59,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,WA,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,WA,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,WI,99.92,0.08,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,WI,99.92,0.08,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,WI,97.74,2.26,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,WI,97.82,2.18,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,WI,97.82,2.18,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,WI,97.82,2.18,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,WI,97.82,2.18,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,WI,97.82,2.18,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,WI,94.75,5.25,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,WI,93.76,6.24,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,WI,91.43,8.57,0.33,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,WI,45.05,54.95,2.61,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,WI,45.05,54.95,4.94,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,WI,69.64,30.36,4.94,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,WI,74.78,25.22,5.80,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,WI,84.16,15.84,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
20170815,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-15,2017-08-21,1
20170808,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-08,2017-08-14,1
20170801,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-01,2017-08-07,1
20170725,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-25,2017-07-31,1
20170718,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-18,2017-07-24,1
20170711,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-11,2017-07-17,1
20170704,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-07-04,2017-07-10,1
20170627,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-27,2017-07-03,1
20170620,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-20,2017-06-26,1
20170613,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-13,2017-06-19,1
20170606,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-06-06,2017-06-12,1
20170530,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-30,2017-06-05,1
20170523,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-23,2017-05-29,1
20170516,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-16,2017-05-22,1
20170509,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-09,2017-05-15,1
20170502,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-05-02,2017-05-08,1
20170425,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-25,2017-05-01,1
20170418,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-18,2017-04-24,1
20170411,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-11,2017-04-17,1
20170404,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-04-04,2017-04-10,1
20170328,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-28,2017-04-03,1
20170321,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-21,2017-03-27,1
20170314,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-14,2017-03-20,1
20170307,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-03-07,2017-03-13,1
20170228,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-28,2017-03-06,1
20170221,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-21,2017-02-27,1
20170214,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-14,2017-02-20,1
20170207,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-02-07,2017-02-13,1
20170131,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-31,2017-02-06,1
20170124,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-24,2017-01-30,1
20170117,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-17,2017-01-23,1
20170110,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-10,2017-01-16,1
20170103,WI,100.00,0.00,0.00,0.00,0.00,0.00,2017-01-03,2017-01-09,1
20161227,WI,100.00,0.00,0.00,0.00,0.00,0.00,2016-12-27,2017-01-02,1
20171226,WV,82.70,17.30,0.00,0.00,0.00,0.00,2017-12-26,2018-01-01,1
20171219,WV,79.48,20.52,0.00,0.00,0.00,0.00,2017-12-19,2017-12-25,1
20171212,WV,84.76,15.24,0.00,0.00,0.00,0.00,2017-12-12,2017-12-18,1
20171205,WV,84.77,15.23,0.00,0.00,0.00,0.00,2017-12-05,2017-12-11,1
20171128,WV,99.07,0.93,0.00,0.00,0.00,0.00,2017-11-28,2017-12-04,1
20171121,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-21,2017-11-27,1
20171114,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-14,2017-11-20,1
20171107,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-11-07,2017-11-13,1
20171031,WV,99.33,0.67,0.00,0.00,0.00,0.00,2017-10-31,2017-11-06,1
20171024,WV,82.05,17.95,0.00,0.00,0.00,0.00,2017-10-24,2017-10-30,1
20171017,WV,71.70,28.30,0.00,0.00,0.00,0.00,2017-10-17,2017-10-23,1
20171010,WV,74.98,25.02,0.00,0.00,0.00,0.00,2017-10-10,2017-10-16,1
20171003,WV,71.87,28.13,0.00,0.00,0.00,0.00,2017-10-03,2017-10-09,1
20170926,WV,79.32,20.68,0.00,0.00,0.00,0.00,2017-09-26,2017-10-02,1
20170919,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-19,2017-09-25,1
20170912,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-12,2017-09-18,1
20170905,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-09-05,2017-09-11,1
20170829,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-29,2017-09-04,1
20170822,WV,100.00,0.00,0.00,0.00,0.00,0.00,2017-08-22,2017-08-28,1
